id	skewness	kurtosis	label
1abrB	0.157603042510649	-0.691638232344013	2
1alyA	-0.253773147861163	-0.775846731896849	2
1aofA	0.119844573239485	-0.699985047157088	2
1aolA	0.010251724471649	-0.76290587772775	2
1aonO	-0.071949020028114	-0.345197759616657	2
1arbA	0.016406746581197	-0.784611053758491	2
1asyA	0.071773100023468	-0.871178168189571	2
1bblA	0.291392207766573	-0.663994177536911	2
1bcoA	0.042172769705455	-0.923083254239378	2
1bdoA	-0.004897264763713	-1.09790257961199	2
1bg1A	0.197101431588332	-0.616531576543514	2
1biaA	-0.019798970470826	-0.782038660654224	2
1bmfA	0.047847238990168	-0.728247437683525	2
1bplB	0.188623982171218	-0.878134548117536	2
1btyA	-0.008481323408584	-0.858208412338986	2
1bw3A	0.020683541893959	-0.949006469774147	2
1cd1A	0.058923095464707	-0.834450102205934	2
1cdgA	0.039614761869113	-0.719471640658707	2
1celA	-0.11847218995293	-0.87050474831903	2
1cgpA	0.071084679259608	-1.00378629808655	2
1ckaA	-0.257228386898835	-0.829138587287629	2
1ckmA	0.082228216032187	-0.888619068653675	2
1cpnA	0.144701912688712	-0.901618377031024	2
1ctmA	0.211681612767279	-0.708936921459485	2
1cukA	-0.110677319268386	-0.676596150525452	2
1cyxA	0.041608987376094	-0.955858052390422	2
1ddtA	0.008840911090374	-0.776413123543309	2
1djxA	-0.258348152041435	-0.658744252876407	2
1dkgA	-0.431715925534566	-0.443137615786258	2
1dlcA	0.056180961430073	-0.7027059139184	2
1dupA	-0.245859617988269	0.262143721598679	2
1eftA	0.064589639504751	-0.790088500359122	2
1epnE	0.004556305706501	-0.873160488204877	2
1esfA	-0.020821536580722	-0.853821328066194	2
1exgA	0.116809281054884	-0.92043829332497	2
1fgpA	0.197185126443704	-0.54127083177925	2
1fivA	-0.087839763611555	-0.932874970902139	2
1fnbA	-0.185738717516263	-0.498612558757299	2
1fuiA	-0.001561580536266	-0.653580017610192	2
1ggtA	-0.01087943961223	-0.727100837921387	2
1gofA	-0.378845973871648	-0.387737533649625	2
1gprA	-0.091019543508689	-0.792701071376557	2
1gtrA	0.126715674996376	-0.863338198232139	2
1gziA	0.020574120183786	-0.614654667727206	2
1havA	0.017041260997454	-0.696096595499453	2
1hbpA	0.080311802526315	-0.745244246431788	2
1hcdA	0.102054650584857	-0.828221257818682	2
1hgeA	-0.033380856116613	0.277743460500649	2
1hmsA	0.118773562212785	-0.976862190090379	2
1hoeA	0.179518289243182	-0.826422686581628	2
1hplA	0.137848377227783	-0.72137203787302	2
1hxnA	-0.073612647751967	-0.683477801142083	2
1idkA	-0.097782090306282	-0.782101500128657	2
1ihwA	0.01479513819019	-0.542544733339832	2
1irsA	-0.221221869190534	-0.527188029534751	2
1kapP	0.079159582654635	-0.77587252807622	2
1kitA	0.07203957810998	-0.694720750453591	2
1knbA	0.064687552551429	-0.876603064241916	2
1ltsD	0.009987701351444	-0.686910240220166	2
1lxaA	0.021723411977291	-0.768716908446597	2
1maiA	0.072858066608509	-0.870079911181731	2
1mjcA	-0.082397043704987	-0.806602389776238	2
1mmdA	0.062012369434039	-0.810483411756834	2
1msaA	-0.170007194081942	-0.56840339563008	2
1mspA	-0.010121829807758	-0.735579271194381	2
1nbcA	0.006775061289469	-0.945482309063257	2
1nciA	-0.136676746731003	-0.676918652572993	2
1neuA	-0.054188895349701	-0.825299189023251	2
1noaA	0.055860533689459	-0.781115592966647	2
1npoA	-0.063151400536299	-0.909099068117167	2
1oacA	-0.510948300361633	-0.254897295652807	2
1ospO	-0.095590444902579	-0.661716686670768	2
1pdrA	0.074968978762627	-1.02936296917974	2
1pgsA	-0.052375679214796	-0.786484863753151	2
1pkyA	0.14506667604049	-0.778720624605585	2
1plcA	-0.066666816671689	-0.930480857374059	2
1pmiA	0.084568406144778	-0.672578528407811	2
1prcH	-0.253475325802962	-0.052090575045787	2
1prrA	-0.073535636377831	-0.834211771396105	2
1pseA	-0.370745989183585	-0.660201949004712	2
1pypA	-0.111008274058501	-0.76652484131115	2
1qbaA	0.063125689824422	-0.838327669130311	2
1rgsA	0.261905549714963	-0.807819741816998	2
1ripA	-0.470401058594386	-0.156603678590821	2
1rsyA	-0.08624773278522	-0.585918758697617	2
1sacA	-0.064489297568798	-0.94041018226349	2
1scsA	-0.128389190882444	-0.603368959380611	2
1sftA	0.317972516020139	-0.734352495567598	2
1slaA	0.009996815274159	-0.827348073510346	2
1sluA	-0.280137330293655	-0.320111652393468	2
1smpI	0.198904431114594	-0.496010099922169	2
1sriA	-0.031294330954552	-0.704222600738635	2
1stmA	0.179233342409134	-0.658117673193396	2
1styA	-0.083787883321444	-0.702946849365299	2
1tdtA	0.04055866599083	-0.375523704382671	2
1thjA	0.044182573755582	-0.471856139212193	2
1thwA	0.059410880009333	-0.59145698054969	2
1tspA	0.291817436615626	-0.385957788154303	2
1tulA	-0.088139119247596	-0.789924706096952	2
1tupA	0.263684699932734	-0.627136042728713	2
1uloA	0.041249867218236	-1.05966685343273	2
1umuA	-0.009752959012985	0.152675041663483	2
